1	1	1	1	819
1	1	1	10	828
1	1	1	11	837
1	1	1	12	844
1	1	1	13	839
1	1	1	14	830
1	1	1	15	837
1	1	1	16	836
1	1	1	17	834
1	1	1	18	839
1	1	1	19	838
1	1	1	2	836
1	1	1	20	837
1	1	1	21	836
1	1	1	22	827
1	1	1	23	837
1	1	1	24	836
1	1	1	25	843
1	1	1	26	841
1	1	1	27	840
1	1	1	28	841
1	1	1	29	836
1	1	1	3	842
1	1	1	30	841
1	1	1	31	833
1	1	1	32	833
1	1	1	33	828
1	1	1	34	837
1	1	1	35	838
1	1	1	36	841
1	1	1	4	835
1	1	1	5	842
1	1	1	6	834
1	1	1	7	838
1	1	1	8	838
1	1	1	9	835
1	1	2	1	826
1	1	2	10	856
1	1	2	11	829
1	1	2	12	826
1	1	2	13	828
1	1	2	14	831
1	1	2	15	830
1	1	2	16	831
1	1	2	17	832
1	1	2	18	826
1	1	2	19	827
1	1	2	2	828
1	1	2	20	827
1	1	2	21	835
1	1	2	22	824
1	1	2	23	832
1	1	2	24	828
1	1	2	25	836
1	1	2	26	827
1	1	2	27	827
1	1	2	28	828
1	1	2	29	829
1	1	2	3	815
1	1	2	30	827
1	1	2	31	830
1	1	2	32	827
1	1	2	33	823
1	1	2	34	832
1	1	2	35	829
1	1	2	36	823
1	1	2	4	828
1	1	2	5	831
1	1	2	6	830
1	1	2	7	833
1	1	2	8	823
1	1	2	9	829
1	1	3	1	815
1	1	3	10	827
1	1	3	11	827
1	1	3	12	833
1	1	3	13	837
1	1	3	14	819
1	1	3	15	820
1	1	3	16	836
1	1	3	17	835
1	1	3	18	831
1	1	3	19	819
1	1	3	2	820
1	1	3	20	832
1	1	3	21	813
1	1	3	22	832
1	1	3	23	839
1	1	3	24	831
1	1	3	25	818
1	1	3	26	816
1	1	3	27	834
1	1	3	28	837
1	1	3	29	839
1	1	3	3	829
1	1	3	30	838
1	1	3	31	830
1	1	3	32	834
1	1	3	33	845
1	1	3	34	813
1	1	3	35	830
1	1	3	36	818
1	1	3	4	830
1	1	3	5	824
1	1	3	6	829
1	1	3	7	830
1	1	3	8	840
1	1	3	9	838
1	2	1	1	820
1	2	1	10	822
1	2	1	11	824
1	2	1	12	820
1	2	1	13	820
1	2	1	14	823
1	2	1	15	822
1	2	1	16	828
1	2	1	17	819
1	2	1	18	826
1	2	1	2	832
1	2	1	3	826
1	2	1	4	823
1	2	1	5	818
1	2	1	6	826
1	2	1	7	823
1	2	1	8	820
1	2	1	9	822
1	2	2	1	820
1	2	2	10	819
1	2	2	11	814
1	2	2	12	811
1	2	2	13	809
1	2	2	14	812
1	2	2	15	816
1	2	2	16	811
1	2	2	17	812
1	2	2	18	818
1	2	2	19	812
1	2	2	2	815
1	2	2	20	808
1	2	2	21	817
1	2	2	22	808
1	2	2	23	814
1	2	2	24	814
1	2	2	25	813
1	2	2	26	812
1	2	2	27	809
1	2	2	28	812
1	2	2	29	810
1	2	2	3	809
1	2	2	30	808
1	2	2	31	823
1	2	2	32	812
1	2	2	33	811
1	2	2	34	808
1	2	2	35	803
1	2	2	36	813
1	2	2	4	817
1	2	2	5	811
1	2	2	6	807
1	2	2	7	810
1	2	2	8	813
1	2	2	9	812
1	3	1	1	818
1	3	1	10	825
1	3	1	11	823
1	3	1	12	825
1	3	1	13	826
1	3	1	14	819
1	3	1	15	820
1	3	1	16	819
1	3	1	17	828
1	3	1	18	819
1	3	1	2	822
1	3	1	3	820
1	3	1	4	822
1	3	1	5	820
1	3	1	6	837
1	3	1	7	826
1	3	1	8	824
1	3	1	9	825
1	3	2	1	808
1	3	2	10	812
1	3	2	11	808
1	3	2	12	810
1	3	2	13	808
1	3	2	14	811
1	3	2	15	818
1	3	2	16	807
1	3	2	17	802
1	3	2	18	810
1	3	2	19	807
1	3	2	2	806
1	3	2	20	814
1	3	2	21	817
1	3	2	22	810
1	3	2	23	808
1	3	2	24	807
1	3	2	25	808
1	3	2	26	802
1	3	2	27	807
1	3	2	28	810
1	3	2	29	809
1	3	2	3	811
1	3	2	30	813
1	3	2	31	808
1	3	2	32	810
1	3	2	33	810
1	3	2	34	808
1	3	2	35	808
1	3	2	36	814
1	3	2	4	810
1	3	2	5	810
1	3	2	6	810
1	3	2	7	813
1	3	2	8	812
1	3	2	9	811
1	4	1	1	822
1	4	1	10	819
1	4	1	11	822
1	4	1	12	825
1	4	1	13	833
1	4	1	14	819
1	4	1	15	821
1	4	1	16	820
1	4	1	17	815
1	4	1	18	819
1	4	1	2	831
1	4	1	3	819
1	4	1	4	822
1	4	1	5	824
1	4	1	6	825
1	4	1	7	820
1	4	1	8	830
1	4	1	9	829
1	4	2	1	811
1	4	2	10	812
1	4	2	11	814
1	4	2	12	815
1	4	2	13	815
1	4	2	14	820
1	4	2	15	819
1	4	2	16	804
1	4	2	17	816
1	4	2	18	811
1	4	2	19	806
1	4	2	2	816
1	4	2	20	817
1	4	2	21	811
1	4	2	22	824
1	4	2	23	815
1	4	2	24	828
1	4	2	25	813
1	4	2	26	813
1	4	2	27	820
1	4	2	28	814
1	4	2	29	816
1	4	2	3	814
1	4	2	30	815
1	4	2	31	814
1	4	2	32	821
1	4	2	33	815
1	4	2	34	818
1	4	2	35	813
1	4	2	36	815
1	4	2	4	831
1	4	2	5	813
1	4	2	6	817
1	4	2	7	813
1	4	2	8	808
1	4	2	9	815
2	1	1	1	846
2	1	1	10	849
2	1	1	11	832
2	1	1	12	841
2	1	1	13	838
2	1	1	14	835
2	1	1	15	834
2	1	1	16	836
2	1	1	17	842
2	1	1	18	843
2	1	1	19	841
2	1	1	2	834
2	1	1	20	842
2	1	1	21	842
2	1	1	22	845
2	1	1	23	816
2	1	1	24	850
2	1	1	25	833
2	1	1	26	841
2	1	1	27	839
2	1	1	28	839
2	1	1	29	834
2	1	1	3	842
2	1	1	30	846
2	1	1	31	835
2	1	1	32	841
2	1	1	33	842
2	1	1	34	829
2	1	1	35	836
2	1	1	36	843
2	1	1	4	846
2	1	1	5	837
2	1	1	6	842
2	1	1	7	840
2	1	1	8	838
2	1	1	9	842
2	1	2	1	842
2	1	2	10	839
2	1	2	11	837
2	1	2	12	838
2	1	2	13	844
2	1	2	14	849
2	1	2	15	835
2	1	2	16	847
2	1	2	17	838
2	1	2	18	850
2	1	2	19	835
2	1	2	2	839
2	1	2	20	844
2	1	2	21	836
2	1	2	22	838
2	1	2	23	843
2	1	2	24	845
2	1	2	25	838
2	1	2	26	838
2	1	2	27	847
2	1	2	28	831
2	1	2	29	834
2	1	2	3	835
2	1	2	30	829
2	1	2	31	840
2	1	2	32	835
2	1	2	33	837
2	1	2	34	839
2	1	2	35	843
2	1	2	36	841
2	1	2	4	698
2	1	2	5	833
2	1	2	6	847
2	1	2	7	827
2	1	2	8	837
2	1	2	9	842
2	1	3	1	828
2	1	3	10	838
2	1	3	11	835
2	1	3	12	828
2	1	3	13	839
2	1	3	14	837
2	1	3	15	840
2	1	3	16	840
2	1	3	17	839
2	1	3	18	819
2	1	3	19	828
2	1	3	2	840
2	1	3	20	838
2	1	3	21	838
2	1	3	22	828
2	1	3	23	830
2	1	3	24	835
