1200 D 1200 D 6240 820 -21780 0
1000 D 1100 D 5200 820 -21787 1
1000 D 1000 D 5200 820 -21852 1
800 D 700 D 4160 820 -21752 1
800 D 700 D 4160 820 -21684 1
900 D 800 D 4680 820 -21681 1
1200 D 1200 D 6240 820 -21807 0
1000 D 1000 D 5200 820 -21778 1
900 D 900 D 4680 820 -21763 1
900 N 900 D 4230 820 -21497 1
800 D 900 D 4160 820 -21512 1
1000 D 1000 D 5200 820 -21503 1
1100 D 1100 D 5720 820 -21309 0
1000 D 900 D 5200 820 -21239 1
800 D 800 D 4160 820 -21444 1
900 D 800 N 4680 820 -21546 1
800 D 800 D 4160 820 -21530 1
1000 D 900 D 5200 820 -21518 1
1350 D 1100 D 7020 820 -21670 0
1000 D 900 D 5200 820 -21687 1
900 D 900 D 4680 820 -21724 1
800 N 800 N 3760 820 -21426 1
800 D 800 D 4160 820 -21616 1
900 D 800 N 4680 820 -21603 1
1100 D 1100 D 5720 820 -21622 0
1000 D 900 D 5200 820 -21527 1
800 D 900 D 4160 820 -21703 1
900 D 900 D 4680 820 -21529 1
700 D 800 D 3640 820 -21658 1
700 D 700 D 3640 820 -21579 1
1100 D 900 D 5720 820 -21974 0
1000 D 800 D 5200 820 -22105 1
900 D 700 D 4680 820 -21765 1
800 D 700 D 4160 820 -21607 1
700 D 700 D 3640 820 -21693 1
800 D 800 D 4160 820 -21627 1
1200 D 1200 D 6240 820 -21886 0
1000 D 1100 D 5200 820 -21745 1
900 D 1000 D 4680 820 -21861 1
700 D 800 D 3640 820 -21907 1
700 D 700 D 3640 820 -21894 1
700 D 700 D 3640 820 -21809 1
1100 D 1100 D 5720 820 -22029 0
1000 D 1000 D 5200 820 -21968 1
900 D 900 D 4680 820 -21830 1
1000 D 900 N 5200 820 -21596 1
800 D 800 D 4160 820 -21718 1
700 D 700 N 3640 820 -21764 1
1100 D 1000 N 5720 820 -21599 0
900 D 900 N 4680 820 -21495 1
800 D 800 D 4160 820 -21549 1
1000 N 900 N 4700 820 -21686 1
800 D 700 N 4160 820 -21577 1
800 D 800 D 4160 820 -21523 1
1200 D 1100 D 6240 820 -21816 0
1100 D 900 N 5720 820 -21810 0
1000 D 900 N 5200 820 -21858 1
1000 N 800 D 4700 820 -21700 1
700 D 700 N 3640 820 -21625 1
700 D 700 N 3640 820 -21757 1
1100 D 1000 N 5720 820 -21797 0
1100 D 900 N 5720 820 -21816 0
800 D 800 D 4160 820 -21838 1
1100 D 900 N 5720 820 -21651 0
900 N 1250 N 4230 815 -21542 1
900 N 1100 N 4230 815 -21310 1
900 D 1100 N 4680 815 -21360 1
900 N 1100 N 4230 815 -21676 1
1000 D 1250 N 5200 815 -21263 1
1000 N 1250 N 4700 815 -21244 1
1000 N 1250 N 4700 815 -21257 1
1000 N 1250 N 4700 815 -21548 1
900 D 1250 N 4680 815 -21446 1
1000 N 1100 N 4700 815 -21550 1
1100 N 1250 N 5170 815 -21579 1
1000 N 1250 N 4700 815 -21541 1
1100 N 1250 N 5170 815 -21440 1
1100 N 1250 N 5170 815 -21826 1
1100 N 1250 N 5170 815 -21781 1
1100 N 1250 D 5170 815 -21247 1
1000 D 1250 N 5200 815 -21450 1
1000 N 1250 D 4700 815 -21537 1
800 D 1000 N 4160 820 -21461 1
1000 N 1100 N 4700 820 -21560 1
800 N 900 D 3760 820 -21559 1
600 N 800 N 2820 820 -21604 1
600 N 700 N 2820 820 -21535 1
600 N 600 N 2820 820 -21736 1
800 N 600 N 3760 820 -21616 1
800 N 700 D 3760 820 -21654 1
900 D 1100 N 4680 820 -21226 1
800 N 1000 N 3760 820 -21304 1
700 N 900 D 3290 820 -21129 1
600 N 700 D 2820 820 -21360 1
700 N 700 N 3290 820 -21297 1
800 N 800 N 3760 820 -21343 1
900 D 1100 D 4680 820 -21520 1
900 N 1000 N 4230 820 -21627 1
700 C 800 N 4230 820 -22108 1
800 N 700 D 3760 820 -21652 1
600 N 900 N 2820 820 -21490 1
900 N 1000 N 4230 820 -21437 1
1000 D 1100 N 5200 820 -21592 1
800 N 900 N 3760 820 -21592 1
700 N 800 N 3290 820 -21472 1
700 D 800 N 3640 820 -21566 1
900 D 900 D 4680 820 -21557 1
900 N 1000 N 4230 820 -21488 1
900 D 1000 D 4680 820 -21666 1
800 N 900 N 3760 820 -21673 1
700 N 800 N 3290 820 -21626 1
800 N 900 N 3760 820 -21715 1
800 N 900 D 3760 820 -21694 1
800 N 1000 N 3760 820 -21619 1
700 N 900 N 3290 820 -21569 1
800 N 900 N 3760 820 -21655 1
600 N 900 N 2820 820 -21589 1
900 N 1000 N 4230 820 -21607 1
1000 N 1250 N 4700 815 -21586 1
1000 D 1100 D 5200 815 -21590 1
1000 N 1100 N 4700 815 -21516 1
1000 D 1250 D 5200 815 -21472 1
1100 N 1250 N 5170 815 -21807 1
1000 D 1250 D 5200 815 -21727 1
1100 N 1250 N 5170 815 -21711 1
900 D 1100 D 4680 815 -21402 1
900 N 1100 N 4230 815 -21173 1
1000 D 1000 D 5200 815 -21327 1
1000 N 1000 N 4700 815 -21514 1
1000 D 1000 D 5200 815 -21631 1
1000 N 1100 N 4700 815 -21577 1
1100 D 1000 D 5720 815 -21424 0
1100 N 1000 N 5170 815 -21554 1
1100 D 1100 D 5720 815 -21536 0
1000 N 1100 N 4700 815 -21575 1
900 D 1100 D 4680 815 -21468 1
600 N 700 N 2820 820 -21419 1
700 N 800 N 3290 820 -21561 1
1100 N 1250 N 5170 820 -21403 1
900 N 1100 N 4230 820 -21697 1
800 N 1000 N 3760 820 -21329 1
700 N 800 N 3290 820 -21598 1
700 N 800 N 3290 820 -21575 1
800 N 700 N 3760 820 -21512 1
1100 N 1250 N 5170 820 -21769 1
1000 N 1250 N 4700 820 -21734 1
1000 D 1100 N 5200 820 -21612 1
800 N 1000 N 3760 820 -21962 1
700 N 800 N 3290 820 -21656 1
600 N 700 N 2820 820 -21685 1
1100 D 1250 N 5720 820 -21365 0
1000 N 1100 N 4700 820 -21262 1
900 D 1000 D 4680 820 -21158 1
800 N 900 N 3760 820 -21421 1
600 N 700 N 2820 820 -21345 1
600 N 800 N 2820 820 -21393 1
1100 N 1100 N 5170 820 -21561 1
1000 N 1000 N 4700 820 -21610 1
900 D 900 D 4680 820 -21551 1
800 N 700 N 3760 820 -21649 1
700 N 600 N 3290 820 -21627 1
700 N 700 N 3290 820 -21526 1
1100 D 1100 N 5720 820 -22030 0
1100 N 1000 N 5170 820 -21544 1
900 D 800 N 4680 820 -21509 1
800 N 700 N 3760 820 -21609 1
700 N 600 N 3290 820 -21409 1
800 N 700 N 3760 820 -21385 1
1000 D 1100 N 5200 820 -21511 1
800 N 1000 N 3760 820 -21599 1
700 D 900 N 3640 820 -21497 1
600 N 800 N 2820 820 -21592 1
1000 D 1250 D 5200 815 -21295 1
1000 N 1100 N 4700 815 -21692 1
1000 D 1000 D 5200 815 -21758 1
1000 N 1100 N 4700 815 -21662 1
1100 D 1250 D 5720 815 -21463 0
1100 N 1100 N 5170 815 -21580 1
1100 D 1250 D 5720 815 -21429 0
1000 N 1100 N 4700 815 -21581 1
1000 D 1100 D 5200 815 -21570 1
1000 N 1100 N 4700 815 -21516 1
900 D 1000 D 4680 815 -21717 1
900 N 1000 N 4230 815 -21738 1
900 D 1000 D 4680 815 -21718 1
1100 N 1250 D 5170 815 -21696 1
1100 D 1250 D 5720 815 -21575 0
1100 N 1250 D 5170 815 -21594 1
1000 D 1250 D 5200 815 -21325 1
1100 N 1100 N 5170 815 -21349 1
900 F 1000 F 4680 820 -22013 1
1000 F 1100 F 5200 820 -21997 0
900 F 1000 F 4680 820 -21949 1
800 F 900 F 4160 820 -21968 1
700 F 800 F 3640 820 -21837 1
600 F 600 F 3120 820 -21877 1
700 F 600 F 3640 820 -21867 1
900 F 700 F 4680 820 -21710 1
900 N 1000 N 4230 820 -21585 1
800 N 900 N 3760 820 -21497 1
600 N 700 N 2820 820 -21422 1
700 N 600 N 3290 820 -21326 1
700 N 600 N 3290 820 -21526 1
800 F 700 F 4160 820 -21995 1
1000 F 1100 F 5200 820 -21863 0
900 F 900 F 4680 820 -21825 1
700 F 800 F 3640 820 -21743 1
800 F 800 F 4160 820 -21869 1
800 F 900 F 4160 820 -21771 1
900 F 1000 F 4680 820 -22045 1
800 F 900 F 4160 820 -21989 1
600 F 700 F 3120 820 -22033 1
600 F 700 F 3120 820 -21900 1
600 F 700 F 3120 820 -21946 1
800 F 800 F 4160 820 -22000 1
900 F 900 F 4680 820 -22024 1
1000 F 1100 F 5200 820 -21969 0
900 F 1000 F 4680 820 -21785 1
800 F 900 F 4160 820 -22141 1
700 F 800 F 3640 820 -22059 1
700 F 800 F 3640 820 -21927 1
800 F 900 F 4160 820 -22111 1
800 F 900 F 4160 820 -21960 1
700 F 800 F 3640 820 -21855 1
800 F 900 F 4160 820 -22084 1
800 F 900 F 4160 820 -21997 1
700 F 800 F 3640 820 -21636 1
800 F 900 F 4160 820 -21613 1
1100 F 1250 F 5720 820 -22209 0
1000 F 1100 F 5200 820 -22114 0
800 F 900 F 4160 820 -22244 1
700 F 800 F 3640 820 -22048 1
600 F 700 F 3120 820 -22174 1
600 F 700 F 3120 820 -22114 1
1250 F 1250 F 6500 820 -22077 0
1000 F 1100 F 5200 820 -19515 0
900 F 1000 F 4680 820 -22066 1
700 F 800 F 3640 820 -21860 1
600 F 700 F 3120 820 -22021 1
600 F 600 F 3120 820 -21833 1
1250 F 1250 F 6500 820 -22135 0
1000 F 1100 F 5200 820 -21984 0
900 F 1000 F 4680 820 -22092 1
700 F 800 F 3640 820 -21924 1
700 F 700 F 3640 820 -22081 1
700 F 800 F 3640 820 -22020 1
1000 F 1000 F 5200 820 -22258 0
800 F 900 F 4160 820 -22147 1
700 F 800 F 3640 820 -22198 1
600 F 600 F 3120 820 -22109 1
600 F 600 F 3120 820 -22209 1
700 F 700 F 3640 820 -22132 1
1250 F 1250 F 6500 820 -22284 0
1100 F 1250 F 5720 820 -21916 0
1000 F 1100 F 5200 820 -22044 0
900 F 900 F 4680 820 -22179 1
800 F 800 F 4160 820 -22014 1
700 F 800 F 3640 820 -22065 1
1000 F 1100 F 5200 820 -21769 0
900 F 1000 F 4680 820 -21921 1
800 F 900 F 4160 820 -21924 1
700 F 700 F 3640 820 -21545 1
