1	1	1	1	-234.965
1	1	1	2	-232.298
1	1	1	3	-236.015
1	1	1	4	-230.811
1	1	1	5	-235.764
1	1	1	6	-235.601
1	1	1	7	-237.235
1	1	1	8	-236.604
1	1	1	9	-231.876
1	1	1	10	-231.04
1	1	1	11	-231.81
1	1	1	12	-235.661
1	1	1	13	-236.608
1	1	1	14	-234.969
1	1	1	15	-236.217
1	1	1	16	-234.672
1	1	1	17	-235.333
1	1	1	18	-235.004
1	1	1	19	-235.386
1	1	1	20	-234.862
1	1	1	21	-233.067
1	1	1	22	-232.476
1	1	1	23	-233.965
1	1	1	24	-228.955
1	1	1	25	-234.615
1	1	1	26	-237.042
1	1	1	27	-242.638
1	1	1	28	-236.569
1	1	1	29	-241.835
1	1	1	30	-235.186
1	1	1	31	-235.584
1	1	1	32	-234.005
1	1	1	33	-234.437
1	1	1	34	-234.892
1	1	1	35	-234.366
1	1	1	36	-234.488
1	1	2	1	-215.134
1	1	2	2	-215.336
1	1	2	3	-215.495
1	1	2	4	-216.307
1	1	2	5	-214.099
1	1	2	6	-217.529
1	1	2	7	-217.425
1	1	2	8	-217.962
1	1	2	9	-212.841
1	1	2	11	-211.989
1	1	2	12	-216.781
1	1	2	13	-215.922
1	1	2	14	-217.208
1	1	2	15	-210.816
1	1	2	16	-215.7
1	1	2	17	-214.901
1	1	2	18	-214.847
1	1	2	19	-215.166
1	1	2	20	-215.07
1	1	2	21	-213.512
1	1	2	22	-213.512
1	1	2	23	-213.474
1	1	2	24	-215.165
1	1	2	25	-215.179
1	1	2	26	-215.347
1	1	2	27	-216.682
1	1	2	28	-216.771
1	1	2	29	-216.472
1	1	2	30	-214.883
1	1	2	31	-216.115
1	1	2	32	-214.825
1	1	2	33	-214.916
1	1	2	34	-215.163
1	1	2	35	-215.438
1	1	2	36	-211.915
1	1	3	1	-214.279
1	1	3	2	-214.914
1	1	3	3	-217.98
1	1	3	4	-217.772
1	1	3	5	-217.499
1	1	3	6	-218.539
1	1	3	7	-218.605
1	1	3	8	-219.302
1	1	3	9	-212.853
1	1	3	10	-213.536
1	1	3	11	-212.627
1	1	3	12	-217.878
1	1	3	13	-216.646
1	1	3	14	-217.67
1	1	3	15	-217.077
1	1	3	16	-241.596
1	1	3	17	-214.189
1	1	3	18	-213.907
1	1	3	19	-216.397
1	1	3	20	-216.581
1	1	3	21	-215.142
1	1	3	22	-214.448
1	1	3	23	-214.628
1	1	3	24	-217.454
1	1	3	25	-216.648
1	1	3	26	-216.221
1	1	3	27	-217.615
1	1	3	28	-217.979
1	1	3	29	-217.716
1	1	3	30	-214.92
1	1	3	31	-217.134
1	1	3	32	-216.568
1	1	3	33	-215.432
1	1	3	34	-215.748
1	1	3	35	-215.422
1	1	3	36	-215.822
1	2	1	1	-225.705
1	2	1	2	-201.88
1	2	1	3	-227.556
1	2	1	4	-201.187
1	2	1	5	-229.57
1	2	1	6	-229.932
1	2	1	7	-227.526
1	2	1	8	-202.602
1	2	1	9	-199.729
1	2	1	10	-201.036
1	2	1	11	-222.835
1	2	1	12	-225.825
1	2	1	13	-223.687
1	2	1	14	-203.312
1	2	1	15	-227.837
1	2	1	16	-205.316
1	2	1	17	-226.582
1	2	1	18	-224.742
1	2	2	1	-212.704
1	2	2	2	-211.923
1	2	2	3	-214.322
1	2	2	4	-215.176
1	2	2	5	-213.977
1	2	2	6	-215.362
1	2	2	7	-214.284
1	2	2	8	-213.028
1	2	2	9	-214.702
1	2	2	10	-214.813
1	2	2	11	-214.172
1	2	2	12	-215.032
1	2	2	13	-214.267
1	2	2	14	-213.455
1	2	2	15	-213.567
1	2	2	16	-213.305
1	2	2	17	-213.109
1	2	2	18	-214.745
1	2	2	19	-212.299
1	2	2	20	-212.518
1	2	2	21	-210.394
1	2	2	22	-210.283
1	2	2	23	-210.09
1	2	2	24	-210.561
1	2	2	25	-211.266
1	2	2	26	-210.036
1	2	2	27	-216.404
1	2	2	28	-216.512
1	2	2	29	-215.31
1	2	2	30	-216.205
1	2	2	32	-214.944
1	2	2	33	-211.597
1	2	2	34	-212.002
1	2	2	35	-211.644
1	2	2	36	-213.123
1	3	1	1	-229.555
1	3	1	2	-229.941
1	3	1	3	-230.009
1	3	1	4	-204.912
1	3	1	5	-232.927
1	3	1	6	-229.397
1	3	1	7	-231.316
1	3	1	8	-228.563
1	3	1	9	-225.832
1	3	1	10	-202.678
1	3	1	11	-192.131
1	3	1	12	-192.81
1	3	1	13	-218.892
1	3	1	14	-228.472
1	3	1	15	-229.005
1	3	1	16	-227.92
1	3	1	17	-229.164
1	3	1	18	-228.053
1	3	2	1	-215.656
1	3	2	2	-215.48
1	3	2	3	-215.588
1	3	2	4	-216.386
1	3	2	5	-214.496
1	3	2	6	-216.816
1	3	2	7	-215.405
1	3	2	8	-215.317
1	3	2	9	-215.959
1	3	2	10	-216.584
1	3	2	11	-215.831
1	3	2	12	-216.803
1	3	2	13	-216.124
1	3	2	14	-215.851
1	3	2	15	-213.095
1	3	2	16	-213.776
1	3	2	17	-213.654
1	3	2	18	-215.653
1	3	2	19	-213.313
1	3	2	20	-212.754
